Date,ECO_US_IP_YOY,ECO_US_OECD_LEADING_INDICATOR,ECO_US_CONSUMER_CONFIDENCE_INDEX,ECO_US_CITI_ECONOMIC_SURPRISE_INDEX,ECO_EMU_IP_YOY,FI_GERMANY_GENERIC_BOND_YIELD_10Y,ECO_EMU_BUSINESS_CONFIDENCE_MANUFACTURING,EQ_MSCI_WORLD_AC_FINANCIALS_DIVIDEND_YIELD_FORWARD_LOOKING,EQ_MSCI_WORLD_AC_FINANCIALS_12M_FW_PE,FI_EUR_BILL_RATE_3M,NORTH_AMERICA_3M_REL_RETURN,EMU_3M_REL_RETURN,FINANCIALS_3M_REL_RETURN
20160426,-2.43,99.065,96.1,-28.0,2.13,0.301,-4.1,3.639,11.667,-0.252,0.022516311221636,-0.059884468938296465,-0.053513568535143885
20160427,-2.43,99.065,94.7,-27.8,2.13,0.289,-4.1,3.639,11.667,-0.251,0.019227050375719923,-0.06042475323174623,-0.04885881297741246
20160428,-2.43,99.065,94.7,-29.8,2.13,0.249,-4.1,3.588,11.784,-0.252,0.021688546360910443,-0.06443885300777397,-0.04751404696304218
20160429,-2.43,99.065,94.7,-31.2,2.13,0.28,-3.6,3.588,11.784,-0.251,0.02154627981147894,-0.05604364852170418,-0.04629037191594376
20160502,-1.71,99.059,94.7,-31.7,2.13,0.275,-3.6,3.588,11.784,-0.25,0.017613198038190392,-0.06330231658366581,-0.04610993290496279
20160503,-1.71,99.059,94.7,-31.4,2.13,0.19699999999999998,-3.6,3.588,11.784,-0.251,0.017100393754154952,-0.05743864457156489,-0.04163079517509827
20160504,-1.71,99.059,94.7,-28.4,2.13,0.203,-3.6,3.588,11.784,-0.253,0.016330236801816778,-0.056833193293416295,-0.040329812446719515
20160505,-1.71,99.059,94.7,-30.7,2.13,0.163,-3.6,3.73,11.302,-0.255,0.015839862798870508,-0.05372298428569211,-0.036336925658985386
20160506,-1.71,99.059,94.7,-36.7,2.13,0.146,-3.6,3.73,11.302,-0.256,0.014048364316221695,-0.050868004197514916,-0.03041698400486581
20160509,-1.71,99.059,94.7,-37.1,2.13,0.13,-3.6,3.73,11.302,-0.258,0.01218183340473833,-0.04945752746844012,-0.026279924832365964
20160510,-1.71,99.059,94.7,-34.6,2.13,0.12300000000000001,-3.6,3.73,11.302,-0.26,0.009755619956506756,-0.04024321800420183,-0.02573936385489284
20160511,-1.71,99.059,94.7,-34.6,2.13,0.126,-3.6,3.73,11.302,-0.259,0.011206043046279035,-0.037811462951113706,-0.023920631217250632
20160512,-1.71,99.059,94.7,-38.5,2.13,0.154,-3.6,3.736,11.350999999999999,-0.258,0.007953340656089436,-0.02619330848767043,-0.024599570396249604
20160513,-1.71,99.059,94.7,-33.0,2.13,0.129,-3.6,3.736,11.350999999999999,-0.257,0.007538948985053695,-0.029336752634089303,-0.02283829037727325
20160516,-1.71,99.059,94.7,-36.2,0.68,0.141,-3.6,3.736,11.350999999999999,-0.257,0.005201997452828566,-0.024272124609752144,-0.020160163549785004
20160517,-1.71,99.059,94.7,-30.6,0.68,0.133,-3.6,3.736,11.350999999999999,-0.257,0.01046031200947195,-0.024914884325081266,-0.023807926444789018
20160518,-1.71,99.059,94.7,-31.7,0.68,0.163,-3.6,3.736,11.350999999999999,-0.257,0.010820902072343985,-0.026473105914097683,-0.035278147832804585
20160519,-1.71,99.059,94.7,-30.6,0.68,0.17300000000000001,-3.6,3.713,11.360999999999999,-0.258,0.007173506005311969,-0.01888499083924544,-0.03397035235216239
20160520,-1.71,99.059,94.7,-30.8,0.68,0.17300000000000001,-3.6,3.713,11.360999999999999,-0.258,0.008092254844245694,-0.02666032733195034,-0.033822097489734526
20160523,-1.71,99.059,94.7,-32.8,0.68,0.183,-3.6,3.713,11.360999999999999,-0.258,0.007254445461769787,-0.02062160429550297,-0.03337175334436093
20160524,-1.71,99.059,94.7,-22.0,0.68,0.17600000000000002,-3.6,3.713,11.360999999999999,-0.258,0.004949417124116007,-0.028085165778520604,-0.034438733682725875
20160525,-1.71,99.059,94.7,-23.3,0.68,0.153,-3.6,3.713,11.360999999999999,-0.258,0.0061246561942995825,-0.029581413010094204,-0.03694975114703358
20160526,-1.71,99.059,92.4,-20.4,0.68,0.14400000000000002,-3.6,3.657,11.604000000000001,-0.258,0.008544849615638839,-0.03604282865597708,-0.03183627545564072
20160527,-1.71,99.059,92.4,-22.8,0.68,0.14300000000000002,-3.6,3.657,11.604000000000001,-0.26,0.007206746820963117,-0.029969422151276293,-0.02993806025013024
20160530,-1.71,99.059,92.4,-22.8,0.68,0.166,-3.7,3.657,11.604000000000001,-0.261,0.008840847130333396,-0.03379327839626978,-0.025672106424695418
20160531,-1.47,99.059,92.4,-18.6,0.68,0.147,-3.7,3.657,11.604000000000001,-0.261,0.008627940708646253,-0.028229828788809197,-0.020316575758327016
20160601,-1.47,99.059,92.4,-17.1,0.68,0.134,-3.7,3.657,11.604000000000001,-0.261,0.006376052962239864,-0.025656106091147324,-0.016068305614218348
20160602,-1.47,99.059,92.4,-16.4,0.68,0.113,-3.7,3.6189999999999998,11.655999999999999,-0.262,0.0024445880622259164,-0.021985431193137117,-0.010531140220966018
20160603,-1.47,99.059,92.4,-25.4,0.68,0.07400000000000001,-3.7,3.6189999999999998,11.655999999999999,-0.261,0.006098063338953796,-0.022949744461549182,-0.004112492395910383
20160606,-1.47,99.059,92.4,-24.9,0.68,0.085,-3.7,3.6189999999999998,11.655999999999999,-0.262,0.003962400926383669,-0.02109534430920168,-0.004538316052603575
20160607,-1.47,99.059,92.4,-25.2,0.68,0.053,-3.7,3.6189999999999998,11.655999999999999,-0.261,0.005736954101859482,-0.025277611876154182,-0.0037484990142560015
20160608,-1.47,99.059,92.4,-24.4,0.68,0.06,-3.7,3.6189999999999998,11.655999999999999,-0.264,0.0035784945831742743,-0.017072003205056863,-0.00018413764140401412
20160609,-1.47,99.059,92.4,-23.2,0.68,0.037000000000000005,-3.7,3.647,11.632,-0.262,-3.347841673684293e-05,-0.008099108359780782,0.004504524204718585
20160610,-1.47,99.059,92.4,-23.0,0.68,0.021,-3.7,3.647,11.632,-0.263,-0.004079669526126706,0.006607608579331625,0.009193649621107802
20160613,-1.47,99.059,92.4,-22.9,0.68,0.027999999999999997,-3.7,3.647,11.632,-0.263,-0.008150801924151185,0.013441693591043746,0.012156018103707478
20160614,-1.47,99.059,92.4,-22.3,0.19,-0.001,-3.7,3.647,11.632,-0.262,-0.01387678117416491,0.02955779161072658,0.021349392368218423
20160615,-1.47,99.059,92.4,-22.9,0.87,-0.013999999999999999,-3.7,3.647,11.632,-0.262,-0.00773078750163636,0.013098296213181815,0.016211951818501324
20160616,-1.47,99.059,92.4,-21.6,0.87,-0.02,-3.7,3.843,11.032,-0.264,-0.013801386465642329,0.02320084259018307,0.017241547734469398
20160617,-1.47,99.059,92.4,-19.9,0.87,0.018000000000000002,-3.7,3.843,11.032,-0.265,-0.006325718669440539,0.004320229390394337,0.008951598208518874
20160620,-1.47,99.059,92.4,-17.2,0.87,0.062,-3.7,3.843,11.032,-0.266,0.005253251399526704,-0.023595187874798196,0.003887483706869199
20160621,-1.47,99.059,92.4,-16.0,0.87,0.047,-3.7,3.843,11.032,-0.266,0.00446496507858285,-0.019572361374763148,0.0011367036267169173
20160622,-1.47,99.059,92.4,-16.0,0.87,0.057,-3.7,3.843,11.032,-0.268,0.004334911278091713,-0.021010638284011618,-0.0009015676516157534
20160623,-1.47,99.059,92.4,-19.0,0.87,0.096,-3.7,3.75,11.37,-0.26899999999999996,0.004381071142286697,-0.030591591034951238,-0.007876420245039206
20160624,-1.47,99.059,92.4,-23.8,0.87,-0.051,-3.7,3.75,11.37,-0.281,-0.010329954891013848,0.019775981105420115,0.017208277687343232
20160627,-1.47,99.059,97.4,-23.3,0.87,-0.105,-3.7,3.75,11.37,-0.28300000000000003,-0.014398985405251308,0.047613994787865765,0.03171283971597072
20160628,-1.47,99.059,97.4,-20.5,0.87,-0.11699999999999999,-3.7,3.75,11.37,-0.281,-0.014508665538852217,0.03243257753212592,0.025163300633405994
20160629,-1.47,99.059,97.4,-20.1,0.87,-0.126,-2.8,3.75,11.37,-0.282,-0.008756329271710994,0.023150200271073507,0.020282906861932126
20160630,-0.83,99.055,97.4,-19.8,0.87,-0.127,-2.8,3.8930000000000002,10.924000000000001,-0.28600000000000003,-0.009648951914860593,0.023262891573794908,0.019664123612043394
20160701,-0.83,99.055,97.4,-14.3,0.87,-0.129,-2.8,3.8930000000000002,10.924000000000001,-0.29,-0.008344120291130519,0.019594129522366277,0.024843385452003375
20160704,-0.83,99.055,97.4,-12.6,0.87,-0.136,-2.8,3.8930000000000002,10.924000000000001,-0.29100000000000004,-0.0094228528715119,0.030632489509515137,0.03015857789157783
20160705,-0.83,99.055,97.4,-13.4,0.87,-0.179,-2.8,3.8930000000000002,10.924000000000001,-0.292,-0.010717390614609856,0.04341296561251662,0.04383258476397467
20160706,-0.83,99.055,97.4,-7.1,0.87,-0.179,-2.8,3.8930000000000002,10.924000000000001,-0.293,-0.018620316620518995,0.06193832302199054,0.05446916538694491
20160707,-0.83,99.055,97.4,-3.1,0.87,-0.165,-2.8,3.87,10.936,-0.293,-0.015684369584375357,0.05681551912542515,0.056503718217914
20160708,-0.83,99.055,97.4,5.3,0.87,-0.184,-2.8,3.87,10.936,-0.293,-0.017844768762229624,0.048268373826591215,0.05611651180141797
20160711,-0.83,99.055,97.4,9.6,0.87,-0.16699999999999998,-2.8,3.87,10.936,-0.292,-0.011990918905813386,0.03589725883310235,0.053644476075698444
20160712,-0.83,99.055,97.4,11.5,0.87,-0.09300000000000001,-2.8,3.87,10.936,-0.29100000000000004,-0.00957101487655665,0.02487671178233941,0.04326910669907025
20160713,-0.83,99.055,97.4,13.0,0.87,-0.142,-2.8,3.87,10.936,-0.295,-0.007343903282616582,0.02666473684407933,0.04292390407788105
20160714,-0.83,99.055,97.4,15.4,0.38,-0.129,-2.8,3.7310000000000003,11.409,-0.295,-0.006927750775465924,0.020001734346174693,0.037730611388829605
20160715,-0.83,99.055,97.4,21.9,-0.29,0.004,-2.8,3.7310000000000003,11.409,-0.293,-0.007192407526945388,0.024066327622916717,0.0375238817941943
20160718,-0.83,99.055,97.4,25.1,-0.29,-0.018000000000000002,-2.8,3.7310000000000003,11.409,-0.295,-0.007902872739681155,0.028280413243802816,0.037388057656397855
20160719,-0.83,99.055,97.4,27.9,-0.29,-0.028999999999999998,-2.8,3.7310000000000003,11.409,-0.295,-0.010232888234627757,0.037969888996779666,0.0405872432245884
20160720,-0.83,99.055,97.4,28.6,-0.29,-0.011000000000000001,-2.8,3.7310000000000003,11.409,-0.297,-0.009640078203400404,0.031448987052305366,0.04240987849881295
20160721,-0.83,99.055,97.4,32.8,-0.29,-0.008,-2.8,3.627,11.626,-0.297,-0.007655341973092256,0.03254991897478354,0.04414823079942387
20160722,-0.83,99.055,97.4,36.7,-0.29,-0.026000000000000002,-2.8,3.627,11.626,-0.297,-0.010395494826211937,0.03373633118581143,0.047987043843772614
20160725,-0.83,99.055,97.4,38.6,-0.29,-0.037000000000000005,-2.8,3.627,11.626,-0.297,-0.008742219686633579,0.031269264763884363,0.049789726012581914
20160726,-0.83,99.055,97.4,43.1,-0.29,-0.025,-2.8,3.627,11.626,-0.298,-0.007934760453260692,0.03051657525608742,0.05240465178447562
20160727,-0.83,99.055,96.7,37.2,-0.29,-0.077,-2.8,3.627,11.626,-0.298,-0.006575145739816657,0.025014828236662456,0.054207819489229925
20160728,-0.83,99.055,96.7,36.5,-0.29,-0.084,-2.8,3.6719999999999997,11.673,-0.29600000000000004,-0.00832717075103484,0.027932015597885496,0.05867566536617641
20160729,-0.83,99.055,96.7,16.3,-0.29,-0.12,-2.6,3.6719999999999997,11.673,-0.297,-0.003151161363170951,0.02007359785460805,0.05744980226553231
20160801,-1.24,99.06,96.7,13.8,-0.29,-0.095,-2.6,3.6719999999999997,11.673,-0.297,-0.004825933440499197,0.025750551740497007,0.05779016814151472
20160802,-1.24,99.06,96.7,15.8,-0.29,-0.027000000000000003,-2.6,3.6719999999999997,11.673,-0.298,-0.005838014454460527,0.03374506409809719,0.06280179261845409
20160803,-1.24,99.06,96.7,16.1,-0.29,-0.034,-2.6,3.6719999999999997,11.673,-0.299,-0.011146930537099808,0.03505459763128149,0.06038648030354965
20160804,-1.24,99.06,96.7,17.8,-0.29,-0.09699999999999999,-2.6,3.78,11.543,-0.298,-0.008103684574370384,0.031637581155516625,0.06027308446452839
20160805,-1.24,99.06,96.7,20.9,-0.29,-0.068,-2.6,3.78,11.543,-0.298,-0.008869230973860276,0.026651235123543615,0.05339100988459389
20160808,-1.24,99.06,96.7,19.1,-0.29,-0.063,-2.6,3.78,11.543,-0.298,-0.003680467605504889,0.023276753818332385,0.050954112488970416
20160809,-1.24,99.06,96.7,19.0,-0.29,-0.078,-2.6,3.78,11.543,-0.298,0.0030728310029840555,0.005692396689552792,0.05915185319968819
20160810,-1.24,99.06,96.7,17.4,-0.29,-0.107,-2.6,3.78,11.543,-0.297,0.007470739904787527,-0.002055828286557926,0.07171598025601233
20160811,-1.24,99.06,96.7,16.8,-0.29,-0.09300000000000001,-2.6,3.697,11.829,-0.299,0.009901896429663992,-0.01390605792594235,0.08967797443814796
20160812,-1.24,99.06,96.7,10.9,-0.29,-0.106,-2.6,3.697,11.829,-0.299,0.0130590319337347,-0.018875932566907783,0.10434057624734439
20160815,-1.24,99.06,96.7,7.7,1.25,-0.068,-2.6,3.697,11.829,-0.298,0.01290758413256099,-0.027334396973118902,0.11210228310135828
20160816,-1.24,99.06,96.7,6.0,2.33,-0.028999999999999998,-2.6,3.697,11.829,-0.299,0.015050954951442819,-0.03369925283640818,0.11647978423734018
20160817,-1.24,99.06,96.7,5.4,2.33,-0.048,-2.6,3.697,11.829,-0.298,0.015786810334775803,-0.029051592810667604,0.11817738905323161
20160818,-1.24,99.06,96.7,5.3,2.33,-0.08199999999999999,-2.6,3.645,11.850999999999999,-0.299,0.017975693010416016,-0.0404010516178388,0.11782918499501882
20160819,-1.24,99.06,96.7,4.6,2.33,-0.034,-2.6,3.645,11.850999999999999,-0.298,0.017972055750162808,-0.03912638645901323,0.1192133633018353
20160822,-1.24,99.06,96.7,1.9,2.33,-0.085,-2.6,3.645,11.850999999999999,-0.299,0.02017725385186475,-0.040648852260720236,0.11995303272097191
20160823,-1.24,99.06,96.7,10.1,2.33,-0.08800000000000001,-2.6,3.645,11.850999999999999,-0.298,0.022430451352601022,-0.0491094237756855,0.11687232384392132
20160824,-1.24,99.06,96.7,10.2,2.33,-0.08900000000000001,-2.6,3.645,11.850999999999999,-0.298,0.024367460624193926,-0.050560565796160084,0.11116909302471356
20160825,-1.24,99.06,101.8,12.2,2.33,-0.073,-2.6,3.6630000000000003,11.866,-0.298,0.023298380574634292,-0.050972181935319716,0.10818712879425729
20160826,-1.24,99.06,101.8,11.1,2.33,-0.08900000000000001,-2.6,3.6630000000000003,11.866,-0.298,0.023603654325078827,-0.05834576421591797,0.10550765750201263
20160829,-1.24,99.06,101.8,10.6,2.33,-0.052000000000000005,-4.3,3.6630000000000003,11.866,-0.297,0.017448549108327382,-0.04193664868222213,0.1039922025527098
20160830,-1.24,99.086,101.8,12.1,2.33,-0.092,-4.3,3.6630000000000003,11.866,-0.299,0.01760940849053405,-0.048504324966625045,0.09839305214670202
20160831,-1.3,99.086,101.8,13.5,2.33,-0.061,-4.3,3.6630000000000003,11.866,-0.299,0.017266264450605417,-0.046062536977649726,0.0946901907568729
20160901,-1.3,99.086,101.8,4.8,2.33,-0.066,-4.3,3.603,11.959000000000001,-0.299,0.018890678380508508,-0.044325948307263774,0.10001959520490034
20160902,-1.3,99.086,101.8,0.6,2.33,-0.039,-4.3,3.603,11.959000000000001,-0.301,0.019706902647248503,-0.04855127637820067,0.10571087589630901
20160905,-1.3,99.086,101.8,0.0,2.33,-0.045,-4.3,3.603,11.959000000000001,-0.301,0.02041549676928267,-0.041686265118053845,0.11158606062267795
20160906,-1.3,99.086,101.8,-7.0,2.33,-0.1,-4.3,3.603,11.959000000000001,-0.303,0.022310037005195404,-0.03840192058853309,0.12341428278870836
20160907,-1.3,99.086,101.8,-5.7,2.33,-0.11800000000000001,-4.3,3.603,11.959000000000001,-0.303,0.023896077773355007,-0.04213641545943614,0.1297453001735065
20160908,-1.3,99.086,101.8,-4.8,2.33,-0.061,-4.3,3.6189999999999998,11.091,-0.304,0.024374688557920132,-0.0423110620246383,0.12853822612050458
20160909,-1.3,99.086,101.8,-4.9,2.33,0.017,-4.3,3.6189999999999998,11.091,-0.301,0.029082074552288395,-0.046783032182315054,0.11868093602213237
20160912,-1.3,99.086,101.8,-4.9,2.33,0.044000000000000004,-4.3,3.6189999999999998,11.091,-0.303,0.018258615563338854,-0.02998680458062175,0.12647827952528257
20160913,-1.3,99.086,101.8,-5.8,2.33,0.049,-4.3,3.6189999999999998,11.091,-0.302,0.022957756711973643,-0.03586568630668041,0.1308615980869532
20160914,-1.3,99.086,101.8,-6.0,1.74,0.027999999999999997,-4.3,3.6189999999999998,11.091,-0.303,0.022412369402024623,-0.033543968454518236,0.13176592525072373
20160915,-1.3,99.086,101.8,-9.5,1.45,0.032,-4.3,3.7110000000000003,10.806,-0.301,0.01924418651895432,-0.028910651789557873,0.1297969863424009
20160916,-1.3,99.086,101.8,-3.0,1.45,0.003,-4.3,3.7110000000000003,10.806,-0.301,0.019264924934940586,-0.01595115444406825,0.13660455639971625
20160919,-1.3,99.086,101.8,3.3,1.45,0.016,-4.3,3.7110000000000003,10.806,-0.301,0.02474545070704459,-0.02581282655937689,0.13222216466328685
20160920,-1.3,99.086,101.8,-1.7,1.45,-0.018000000000000002,-4.3,3.7110000000000003,10.806,-0.301,0.02410755528610542,-0.022099933160839136,0.13152205962580377
20160921,-1.3,99.086,101.8,-1.4,1.45,0.008,-4.3,3.7110000000000003,10.806,-0.301,0.023505767328407146,-0.011229905495328651,0.12608995389510014
20160922,-1.3,99.086,101.8,-5.9,1.45,-0.092,-4.3,3.633,10.933,-0.301,0.027556908082847498,-0.02914985654667812,0.12785849686161144
20160923,-1.3,99.086,101.8,-4.4,1.45,-0.081,-4.3,3.633,10.933,-0.302,0.027244772064092704,-0.025610973699596418,0.1302822957629317
20160926,-1.3,99.086,101.8,-5.4,1.45,-0.10800000000000001,-4.3,3.633,10.933,-0.303,0.027056628602388555,-0.020805558905083954,0.13756489755482892
20160927,-1.3,99.086,103.5,-5.2,1.45,-0.13699999999999998,-4.3,3.633,10.933,-0.301,0.023759875089540916,-0.00749475083072193,0.13760761937546362
20160928,-1.3,99.086,103.5,-5.1,1.45,-0.147,-4.3,3.633,10.933,-0.302,0.020477814122446425,-0.006914641776321728,0.1371810575114183
20160929,-1.3,99.086,103.5,-3.4,1.45,-0.11699999999999999,-1.8,3.6689999999999996,10.887,-0.301,0.024250631819753732,-0.010501083311716952,0.13743512815175696
20160930,-1.17,99.15,103.5,-5.1,1.45,-0.11699999999999999,-1.8,3.6689999999999996,10.887,-0.301,0.01943952957696471,-0.011544907858059617,0.13653444943916115
20161003,-1.17,99.15,103.5,-5.6,1.45,-0.096,-1.8,3.6689999999999996,10.887,-0.301,0.02050114466102615,-0.009661362705693843,0.13863459228466546
20161004,-1.17,99.15,103.5,-6.9,1.45,-0.091,-1.8,3.6689999999999996,10.887,-0.301,0.021759956672133374,-0.014793333958367905,0.1339781439548804
20161005,-1.17,99.15,103.5,0.8,1.45,-0.005,-1.8,3.6689999999999996,10.887,-0.302,0.019166087574462365,-0.014842659163056382,0.12415435782487916
20161006,-1.17,99.15,103.5,1.8,1.45,-0.006,-1.8,3.658,10.908,-0.304,0.018035914122903174,-0.01459413157974021,0.12115745896717245
20161007,-1.17,99.15,103.5,-2.0,1.45,0.027000000000000003,-1.8,3.658,10.908,-0.304,0.016596091479046393,-0.008303187835314807,0.11646847034806962
20161010,-1.17,99.15,103.5,-2.9,1.45,0.063,-1.8,3.658,10.908,-0.305,0.015789802929292662,-0.014649269072301907,0.11419215672712135
20161011,-1.17,99.15,103.5,-5.2,1.45,0.023,-1.8,3.658,10.908,-0.306,0.017099853242693586,-0.013320934351740199,0.11307477467194338
20161012,-1.17,99.15,103.5,-7.8,1.45,0.067,-1.8,3.658,10.908,-0.309,0.012189576022503035,-0.007544915644930983,0.11077447967463994
20161013,-1.17,99.15,103.5,-6.6,1.45,0.040999999999999995,-1.8,3.64,10.955,-0.311,0.011313449884668758,-0.0027877677352170505,0.12074719196027717
20161014,-1.17,99.15,103.5,-7.6,0.96,0.055999999999999994,-1.8,3.64,10.955,-0.311,0.013411251026559157,-0.013557458968709746,0.11165668436502107
20161017,-1.17,99.15,103.5,-9.7,0.86,0.057,-1.8,3.64,10.955,-0.311,0.011543384038487092,-0.008563611478598743,0.10908632158615772
20161018,-1.17,99.15,103.5,-16.7,0.86,0.037000000000000005,-1.8,3.64,10.955,-0.312,0.013123611306502525,-0.011260011535543235,0.10282419960392963
20161019,-1.17,99.15,103.5,-23.6,0.86,0.024,-1.8,3.64,10.955,-0.313,0.01362196362847512,-0.009972353650816057,0.09559856125565624
20161020,-1.17,99.15,103.5,-23.8,0.86,0.006999999999999999,-1.8,3.62,11.004000000000001,-0.313,0.013748052730744531,-0.01029470273461186,0.09063399694585872
20161021,-1.17,99.15,103.5,-23.0,0.86,0.004,-1.8,3.62,11.004000000000001,-0.312,0.012291433578769828,-0.00623758238241745,0.08951996804991191
20161024,-1.17,99.15,103.5,-14.7,0.86,0.025,-1.8,3.62,11.004000000000001,-0.311,0.010764915361761496,-0.008438323147170745,0.08898288746032446
20161025,-1.17,99.15,103.5,-13.1,0.86,0.028999999999999998,-1.8,3.62,11.004000000000001,-0.312,0.011842611134589287,-0.005862168544523705,0.0897576004082059
20161026,-1.17,99.15,103.5,-10.9,0.86,0.08900000000000001,-1.8,3.62,11.004000000000001,-0.313,0.012856304614431435,-0.010734395179538003,0.08747591470599025
20161027,-1.17,99.15,100.8,-12.6,0.86,0.17300000000000001,-1.8,3.573,11.13,-0.312,0.013207073212181397,-0.01822552139921041,0.08543479540193788
20161028,-1.17,99.15,100.8,-9.1,0.86,0.165,-1.8,3.573,11.13,-0.313,0.01366705331069884,-0.02280968248692794,0.08676651150672177
20161031,-0.8,99.15,100.8,-8.1,0.86,0.166,-0.7,3.573,11.13,-0.313,0.013422191496955671,-0.021657159980788654,0.08768392700927286
20161101,-0.8,99.255,100.8,-8.3,0.86,0.17300000000000001,-0.7,3.573,11.13,-0.313,0.015710057581343806,-0.022213478659776076,0.08506708351531977
20161102,-0.8,99.255,100.8,-10.0,0.86,0.129,-0.7,3.573,11.13,-0.313,0.01664719605287024,-0.02162411816311427,0.09055465762157566
20161103,-0.8,99.255,100.8,-13.1,0.86,0.159,-0.7,3.627,10.953,-0.313,0.018000839793436807,-0.02130602919485791,0.0838114695717187
20161104,-0.8,99.255,100.8,-12.9,0.86,0.133,-0.7,3.627,10.953,-0.312,0.016281995991405562,-0.02342020202724271,0.08919984472032905
20161107,-0.8,99.255,100.8,-11.9,0.86,0.151,-0.7,3.627,10.953,-0.312,0.009758511131642944,-0.018673589000591795,0.08113614525660995
20161108,-0.8,99.255,100.8,-9.8,0.86,0.182,-0.7,3.627,10.953,-0.312,0.010374508891474843,-0.02311395795194726,0.08209291452762613
20161109,-0.8,99.255,100.8,-9.0,0.86,0.179,-0.7,3.627,10.953,-0.312,0.0027074669473112767,-0.02464277149611127,0.06457888437431758
20161110,-0.8,99.255,100.8,-7.9,0.86,0.282,-0.7,3.534,11.238,-0.312,0.005201986478436282,-0.00960206816227438,0.033054248627567784
20161111,-0.8,99.255,100.8,-6.3,0.86,0.306,-0.7,3.534,11.238,-0.312,0.005803868864902473,-0.006443515411296286,0.026307239602458843
20161114,-0.8,99.255,100.8,-6.3,0.86,0.33299999999999996,-0.7,3.534,11.238,-0.312,0.004139874017150769,0.001989653575977579,0.012229422205912499
20161115,-0.8,99.255,100.8,-2.2,3.19,0.311,-0.7,3.534,11.238,-0.312,0.00172259078599879,0.0011691544332792514,0.018901814038637665
20161116,-0.8,99.255,100.8,-4.4,3.19,0.303,-0.7,3.534,11.238,-0.311,0.0013046280895991913,0.010308197133964248,0.02798295623906588
20161117,-0.8,99.255,100.8,8.3,3.19,0.276,-0.7,3.4019999999999997,11.661,-0.312,0.0017801288002232685,0.009817847691379056,0.02691411161203061
20161118,-0.8,99.255,100.8,7.9,3.19,0.282,-0.7,3.4019999999999997,11.661,-0.313,-0.0016367568349329176,0.018047469072957956,0.026273914187771474
20161121,-0.8,99.255,100.8,5.6,3.19,0.281,-0.7,3.4019999999999997,11.661,-0.312,-0.002254715341781788,0.017148251902669998,0.027777376007039223
20161122,-0.8,99.255,100.8,5.8,3.19,0.22699999999999998,-0.7,3.4019999999999997,11.661,-0.313,-0.0027452199790827247,0.015311428641250568,0.024068568776556498
20161123,-0.8,99.255,100.8,8.5,3.19,0.28,-0.7,3.4019999999999997,11.661,-0.313,-0.00475672721524889,0.019881339417008537,0.019013500818750195
20161124,-0.8,99.255,100.8,8.9,3.19,0.265,-0.7,3.3339999999999996,11.850999999999999,-0.314,-0.0017575842741066605,0.014753304393678501,0.017385756391013585
20161125,-0.8,99.255,109.4,9.3,3.19,0.23800000000000002,-0.7,3.3339999999999996,11.850999999999999,-0.314,-0.0012741080456435405,0.013480649900895258,0.019367833982103733
20161128,-0.8,99.255,109.4,11.6,3.19,0.19,-0.7,3.3339999999999996,11.850999999999999,-0.314,-0.00013897606474877477,0.022185390823557194,0.025691799229892842
20161129,-0.8,99.255,109.4,16.8,3.19,0.22699999999999998,-1.1,3.3339999999999996,11.850999999999999,-0.314,0.000783191171894071,0.014492411725687493,0.022746359473456712
20161130,-0.43,99.385,109.4,17.8,3.19,0.27899999999999997,-1.1,3.3339999999999996,11.850999999999999,-0.314,0.0012063020801857949,0.012658254489302578,0.015438982655481936
20161201,-0.43,99.385,109.4,18.2,3.19,0.35600000000000004,-1.1,3.3139999999999996,11.748,-0.313,0.0026433386055217944,0.020961599670272335,0.0008247233458065217
20161202,-0.43,99.385,109.4,24.7,3.19,0.28300000000000003,-1.1,3.3139999999999996,11.748,-0.313,0.0025245638299076223,0.023910343589623073,0.00698809414789725
20161205,-0.43,99.385,109.4,28.7,3.19,0.337,-1.1,3.3139999999999996,11.748,-0.313,0.0011924755636707474,0.013973308299273457,0.004490977827653619
20161206,-0.43,99.385,109.4,30.1,3.19,0.373,-1.1,3.3139999999999996,11.748,-0.315,0.003522053409515724,0.007302385320763882,-0.003922751657457146
20161207,-0.43,99.385,109.4,30.1,3.19,0.34700000000000003,-1.1,3.3139999999999996,11.748,-0.316,0.0024184586742939107,0.006140335730699942,-0.009031141884981553
20161208,-0.43,99.385,109.4,29.5,3.19,0.379,-1.1,3.22,12.104000000000001,-0.318,0.0012972610738888335,0.012843936518135202,-0.014104164525030383
20161209,-0.43,99.385,109.4,30.2,3.19,0.35700000000000004,-1.1,3.22,12.104000000000001,-0.316,-0.0008183726282020576,0.022562881916291078,-0.008390942266627066
20161212,-0.43,99.385,109.4,29.7,3.19,0.408,-1.1,3.22,12.104000000000001,-0.316,0.00018522947940113887,0.016952888953798873,-0.0029899136827629125
20161213,-0.43,99.385,109.4,32.6,3.19,0.35200000000000004,-1.1,3.22,12.104000000000001,-0.316,-0.0001246562410661678,0.013153404231185384,-0.000358245926088685
20161214,-0.43,99.385,109.4,27.5,3.38,0.306,-1.1,3.22,12.104000000000001,-0.316,0.0011471868669432617,0.015058671906494014,-0.0035986035886907963
20161215,-0.43,99.385,109.4,37.0,2.42,0.358,-1.1,3.18,12.247,-0.316,-0.007928920294545616,0.02384786359703428,-0.009633966575427921
